,idaviso,idcaracteristica
554707,47092887,1000027
554708,47092887,1000029
554709,47092887,1000100
554710,47092887,1000102
554711,47092887,1000108
554712,47092887,1000110
554713,47092887,1000112
554714,47092887,1000116
554750,47092890,1000016
554751,47092890,1000027
554752,47092890,1000029
554753,47092890,1000100
554754,47092890,1000102
554755,47092890,1000110
554756,47092890,1000112
554757,47092890,1000116
556382,48617816,1000004
556383,48617816,1000016
556384,48617816,1000019
556385,48617816,1000027
556386,48617816,1000074
556387,48617816,1000092
556388,48617816,1000100
556389,48617816,1000102
556390,48617816,1000103
556391,48617816,1000112
556392,48617816,1000114
556393,48617816,1000116
558019,48632018,1000016
558020,48632018,1000019
558021,48632018,1000025
558022,48632018,1000026
558023,48632018,1000078
558024,48632018,1000102
558025,48632018,1000103
558026,48632018,1000110
558027,48632018,1000111
558028,48632018,1000112
558029,48632018,1000114
558030,48632018,1000116
558535,47657783,1000002
558536,47657783,1000009
558537,47657783,1000015
558538,47657783,1000016
558539,47657783,1000018
558540,47657783,1000019
558541,47657783,1000027
558542,47657783,1000029
558543,47657783,1000038
558544,47657783,1000046
558545,47657783,1000074
558546,47657783,1000087
558547,47657783,1000090
558548,47657783,1000097
558549,47657783,1000100
558550,47657783,1000101
558551,47657783,1000102
558552,47657783,1000103
558553,47657783,1000104
558554,47657783,1000105
558555,47657783,1000106
558556,47657783,1000107
558557,47657783,1000108
558558,47657783,1000110
558559,47657783,1000111
558560,47657783,1000114
558561,47657783,1000115
558562,47657783,1000116
558563,47657783,1000117
558564,47657783,1000118
558565,47657783,2000137
558566,47657783,2000141
558567,47657783,2000148
558568,47657783,2000149
559101,48603706,1000002
559102,48603706,1000009
559103,48603706,1000015
559104,48603706,1000016
559105,48603706,1000019
559106,48603706,1000027
559107,48603706,1000029
559108,48603706,1000078
559109,48603706,1000102
559110,48603706,1000104
559111,48603706,1000110
559112,48603706,1000111
559113,48603706,1000114
559114,48603706,1000116
559494,48714394,1000016
559495,48714394,1000018
559496,48714394,1000025
559497,48714394,1000026
559498,48714394,1000027
559499,48714394,1000038
559500,48714394,1000078
559501,48714394,1000079
559502,48714394,1000102
559503,48714394,1000104
559504,48714394,1000106
559505,48714394,1000108
559506,48714394,1000109
559507,48714394,1000111
559508,48714394,1000117
559509,48714394,2000141
559775,48479789,1000001
559776,48479789,1000004
559777,48479789,1000016
559778,48479789,1000046
559779,48479789,1000100
559780,48479789,1000102
559781,48479789,1000103
559782,48479789,1000111
559799,47819972,1000078
559800,47819972,1000102
559801,47819972,1000103
559802,47819972,1000109
559803,47819972,1000110
559804,47819972,1000111
559805,47819972,1000114
559806,47819972,1000116
560659,48290440,1000016
560660,48290440,1000025
560661,48290440,1000026
560662,48290440,1000078
560663,48290440,1000079
560664,48290440,1000085
560665,48290440,1000090
560666,48290440,1000095
560667,48290440,1000097
560668,48290440,1000102
560669,48290440,1000103
560670,48290440,1000104
560671,48290440,1000106
560672,48290440,1000107
560673,48290440,1000108
560674,48290440,1000109
560675,48290440,1000110
560676,48290440,1000111
560677,48290440,1000112
560678,48290440,1000117
560679,48290440,1000118
560883,47162914,1000004
560884,47162914,1000016
560885,47162914,1000019
560886,47162914,1000029
560887,47162914,1000100
560888,47162914,1000102
560889,47162914,1000107
560890,47162914,1000110
560891,47162914,1000112
560892,47162914,1000117
560995,48702841,1000016
560996,48702841,1000019
560997,48702841,1000100
560998,48702841,1000102
560999,48702841,1000110
561000,48702841,1000112
561001,48702841,1000116
562828,48575234,1000002
562829,48575234,1000016
562830,48575234,1000019
562831,48575234,1000027
562832,48575234,1000029
562833,48575234,1000102
562834,48575234,1000112
563902,48147809,1000016
563903,48147809,1000018
563904,48147809,1000019
563905,48147809,1000027
563906,48147809,1000038
563907,48147809,1000078
563908,48147809,1000079
563909,48147809,1000090
563910,48147809,1000092
563911,48147809,1000100
563912,48147809,1000102
563913,48147809,1000106
563914,48147809,1000107
563915,48147809,1000108
563916,48147809,1000110
563917,48147809,1000111
563918,48147809,1000112
563919,48147809,1000116
563920,48147809,1000118
563921,48147809,2000148
564155,48714926,1000004
564156,48714926,1000025
564157,48714926,1000026
564158,48714926,1000027
564159,48714926,1000038
564160,48714926,1000039
564161,48714926,1000046
564162,48714926,1000102
564163,48714926,1000108
564164,48714926,1000113
564165,46055037,1000016
564166,46055037,1000025
564167,46055037,1000026
564168,46055037,1000029
564169,46055037,1000078
564170,46055037,1000102
564171,46055037,1000103
564172,46055037,1000109
564173,46055037,1000110
564174,46055037,1000111
565952,48636183,1000004
565953,48636183,1000016
565954,48636183,1000102
567674,47092870,1000016
567675,47092870,1000027
567676,47092870,1000029
567677,47092870,1000100
567678,47092870,1000102
567679,47092870,1000108
567680,47092870,1000110
567681,47092870,1000112
567682,47092870,1000116
567683,47092870,1000117
567942,47092880,1000016
567943,47092880,1000027
567944,47092880,1000029
567945,47092880,1000100
567946,47092880,1000102
567947,47092880,1000108
567948,47092880,1000110
567949,47092880,1000112
567950,47092880,1000116
567951,47092880,1000117
568078,47196299,1000016
568079,47196299,1000018
568080,47196299,1000025
568081,47196299,1000026
568082,47196299,1000102
568083,47196299,1000103
568084,47196299,1000109
568085,47196299,1000111
568086,47196299,1000112
568120,43379602,1000004
568121,43379602,1000016
568122,43379602,1000029
568123,43379602,1000038
568124,43379602,1000100
568125,43379602,1000102
568126,43379602,1000110
568127,43379602,1000114
568160,45252548,1000016
568161,45252548,1000027
568162,45252548,1000029
568163,45252548,1000100
568164,45252548,1000102
568165,45252548,1000108
568166,45252548,1000110
568167,45252548,1000112
568168,45252548,1000116
568169,45252548,1000117
568280,47095373,1000004
568281,47095373,1000016
568282,47095373,1000029
568283,47095373,1000038
568284,47095373,1000100
568285,47095373,1000102
568286,47095373,1000110
568287,47095373,1000114
568614,48132531,1000016
568615,48132531,1000027
568616,48132531,1000029
568617,48132531,1000074
568618,48132531,1000100
568619,48132531,1000102
568620,48132531,1000112
568621,48132531,1000116
569179,43379387,1000004
569180,43379387,1000016
569181,43379387,1000029
569182,43379387,1000038
569183,43379387,1000100
569184,43379387,1000102
569185,43379387,1000110
569186,43379387,1000114
569612,43379702,1000004
569613,43379702,1000016
569614,43379702,1000029
569615,43379702,1000038
569616,43379702,1000100
569617,43379702,1000102
569618,43379702,1000110
569619,43379702,1000114
569687,47067497,1000019
569688,47067497,1000100
569689,47067497,1000102
569690,47067497,1000111
569691,47067497,1000112
570231,44820424,1000010
570232,44820424,1000021
570233,44820424,1000025
570234,44820424,1000026
570235,44820424,1000027
570236,44820424,1000032
570237,44820424,1000036
570238,44820424,1000102
570239,44820424,1000103
570240,44820424,1000110
570241,44820424,1000111
570242,44820424,1000112
570243,44820424,1000114
570244,44820424,1000116
570245,44820424,1000121
570246,44820424,1000122
570247,44820424,1000125
570248,44820424,1000126
570249,44820424,1000127
570250,44820424,1000128
570251,44820424,1000129
570411,48714863,1000001
570412,48714863,1000002
570413,48714863,1000003
570414,48714863,1000004
570415,48714863,1000016
570416,48714863,1000019
570417,48714863,1000027
570418,48714863,1000029
570419,48714863,1000038
570420,48714863,1000040
570421,48714863,1000046
570422,48714863,1000078
570423,48714863,1000095
570424,48714863,1000097
570425,48714863,1000099
570426,48714863,1000102
570427,48714863,1000103
570428,48714863,1000106
570429,48714863,1000108
570430,48714863,1000112
570431,48714863,1000116
570432,48714863,1000117
570433,48714863,2000137
570434,48714863,2000167
571206,48714422,1000001
571207,48714422,1000002
571208,48714422,1000004
571209,48714422,1000016
571210,48714422,1000018
571211,48714422,1000025
571212,48714422,1000026
571213,48714422,1000027
571214,48714422,1000029
571215,48714422,1000038
571216,48714422,1000071
571217,48714422,1000078
571218,48714422,1000085
571219,48714422,1000099
571220,48714422,1000100
571221,48714422,1000101
571222,48714422,1000102
571223,48714422,1000103
571224,48714422,1000104
571225,48714422,1000106
571226,48714422,1000107
571227,48714422,1000108
571228,48714422,1000109
571229,48714422,1000110
571230,48714422,1000111
571231,48714422,1000112
571232,48714422,1000114
571233,48714422,1000118
572929,48714848,1000016
572930,48714848,1000018
572931,48714848,1000025
572932,48714848,1000026
572933,48714848,1000029
572934,48714848,1000045
572935,48714848,1000078
572936,48714848,1000079
572937,48714848,1000085
572938,48714848,1000100
572939,48714848,1000102
572940,48714848,1000103
572941,48714848,1000104
572942,48714848,1000105
572943,48714848,1000106
572944,48714848,1000107
572945,48714848,1000109
572946,48714848,1000110
572947,48714848,1000111
572948,48714848,1000112
572949,48714848,1000114
572950,48714848,1000116
572951,48714848,1000117
573370,47196280,1000016
573371,47196280,1000102
573372,47196280,1000103
573373,47196280,1000110
573374,47196280,1000111
573375,47196280,1000112
573466,45828135,1000001
573467,45828135,1000002
573468,45828135,1000005
573469,45828135,1000009
573470,45828135,1000010
573471,45828135,1000015
573472,45828135,1000016
573473,45828135,1000017
573474,45828135,1000019
573475,45828135,1000020
573476,45828135,1000021
573477,45828135,1000027
573478,45828135,1000029
573479,45828135,1000033
573480,45828135,1000102
573481,45828135,1000117
573482,45828135,1000121
573483,45828135,1000122
573484,45828135,1000125
573485,45828135,1000127
573486,45828135,1000128
573487,45828135,2000014
573488,45828135,2000148
574395,46111857,1000016
574396,46111857,1000019
574397,46111857,1000029
574398,46111857,1000102
574399,46111857,1000110
574400,46111857,1000111
574401,46111857,1000112
575264,44263457,1000010
575265,44263457,1000015
575266,44263457,1000017
575267,44263457,1000019
575268,44263457,1000020
575269,44263457,1000021
575270,44263457,1000027
575271,44263457,1000029
575272,44263457,1000040
575273,44263457,1000102
575274,44263457,1000103
575275,44263457,1000111
575276,44263457,1000114
575277,44263457,1000121
575278,44263457,1000122
575279,44263457,1000125
575280,44263457,1000126
575281,44263457,1000127
575282,44263457,1000128
575410,44245125,1000009
575411,44245125,1000010
575412,44245125,1000015
575413,44245125,1000019
575414,44245125,1000020
575415,44245125,1000021
575416,44245125,1000027
575417,44245125,1000029
575418,44245125,1000033
575419,44245125,1000038
575420,44245125,1000040
575421,44245125,1000046
575422,44245125,1000102
575423,44245125,1000103
575424,44245125,1000104
575425,44245125,1000108
575426,44245125,1000110
575427,44245125,1000111
575428,44245125,1000114
575429,44245125,1000117
575430,44245125,1000121
575431,44245125,1000122
575432,44245125,1000125
575433,44245125,1000126
575434,44245125,1000127
575435,44245125,1000128
575436,44245125,1000129
575437,44245125,1000131
575438,44245125,2000135
575439,44245125,2000137
575887,48714803,1000016
575888,48714803,1000018
575889,48714803,1000025
575890,48714803,1000026
575891,48714803,1000038
575892,48714803,1000078
575893,48714803,1000079
575894,48714803,1000102
575895,48714803,1000103
575896,48714803,1000104
575897,48714803,1000106
575898,48714803,1000107
575899,48714803,1000108
575900,48714803,1000109
575901,48714803,1000110
575902,48714803,1000111
575903,48714803,1000116
575904,48714803,1000117
575905,48714803,1000118
576347,48573469,1000002
576348,48573469,1000016
576349,48573469,1000018
576350,48573469,1000025
576351,48573469,1000026
576352,48573469,1000027
576353,48573469,1000029
576354,48573469,1000038
576355,48573469,1000039
576356,48573469,1000040
576357,48573469,1000045
576358,48573469,1000046
576359,48573469,1000050
576360,48573469,1000068
576361,48573469,1000071
576362,48573469,1000078
576363,48573469,1000079
576364,48573469,1000085
576365,48573469,1000090
576366,48573469,1000095
576367,48573469,1000097
576368,48573469,1000100
576369,48573469,1000102
576370,48573469,1000104
576371,48573469,1000105
576372,48573469,1000106
576373,48573469,1000107
576374,48573469,1000109
576375,48573469,1000110
576376,48573469,1000111
576377,48573469,1000116
576378,48573469,1000117
576379,48573469,1000118
576380,48573469,2000133
576381,48573469,2000137
576382,48573469,2000141
576635,47530192,1000016
576636,47530192,1000018
576637,47530192,1000029
576638,47530192,1000078
576639,47530192,1000099
576640,47530192,1000101
576641,47530192,1000102
576642,47530192,1000103
576643,47530192,1000104
576644,47530192,1000107
576645,47530192,1000108
576646,47530192,1000109
576647,47530192,1000110
576648,47530192,1000111
576649,47530192,1000112
576650,47530192,1000114
576651,47530192,1000117
576652,47530192,1000118
577074,48480197,1000027
577075,48480197,1000078
577076,48480197,1000095
577077,48480197,1000102
577078,48480197,1000110
577079,48480197,1000111
577080,48480197,1000114
577139,48543394,1000016
577140,48543394,1000027
577141,48543394,1000038
577142,48543394,1000074
577143,48543394,1000100
577144,48543394,1000102
577145,48543394,1000103
577146,48543394,1000104
577147,48543394,1000110
577148,48543394,1000111
577149,48543394,1000112
577481,42277729,1000100
577482,42277729,1000102
577483,42277729,1000104
577484,42277729,1000105
577485,42277729,1000112
577486,42277729,1000117
577487,42277729,1000121
577488,42277729,1000125
577489,42277729,1000127
577490,42277729,1000129
578321,48714526,1000002
578322,48714526,1000016
578323,48714526,1000018
578324,48714526,1000025
578325,48714526,1000026
578326,48714526,1000029
578327,48714526,1000046
578328,48714526,1000078
578329,48714526,1000102
578330,48714526,1000103
578331,48714526,1000105
578332,48714526,1000106
578333,48714526,1000108
578334,48714526,1000109
578335,48714526,1000110
578336,48714526,1000111
578337,48714526,1000112
578338,48714526,1000114
578339,48714526,1000117
578340,48714526,1000118
578489,47595509,1000002
578490,47595509,1000009
578491,47595509,1000015
578492,47595509,1000016
578493,47595509,1000027
578494,47595509,1000100
578495,47595509,1000102
578496,47595509,1000103
578497,47595509,1000104
578498,47595509,1000105
